city,ZipCode,Price,HospitalDistance,Bank/ATM,SchoolDistance,SoldDate,BiddedDate,DistToTown,isfloodedArea,IsTsunmaiAlertedArea,Latitude,Longtitude
Havelock Town,500,72120058.71,0.7039,0.75,0.69,4/11/2016,6/7/2012,0.78,1,0,6.879444,79.865278
Havelock Town,500,72090861.32,0.704,0.76,0.69,4/11/2016,10/11/2017,0.78,1,0,6.879444,79.865278
Havelock Town,500,71998235.25,0.7046,0.76,0.7,4/9/2016,4/22/2017,0.79,1,0,6.879444,79.865278
Havelock Town,500,71968904.76,0.7073,0.76,0.7,4/2/2016,9/16/2017,0.79,1,0,6.879444,79.865278
Havelock Town,500,71830806.59,0.7081,0.76,0.71,3/30/2016,10/10/2017,0.79,0,0,6.879444,79.865278
Havelock Town,500,71640450.92,0.71,0.77,0.71,3/30/2016,10/26/2014,0.8,0,0,6.879444,79.865278
Havelock Town,500,71535495.46,0.7104,0.77,0.72,3/26/2016,4/21/2014,0.8,0,0,6.879444,79.865278
Havelock Town,500,71470399.06,0.7196,0.77,0.72,3/22/2016,1/31/2017,0.8,0,0,6.879444,79.865278
Dehiwala,1350,71065607.57,0.7217,0.77,0.72,3/20/2016,10/25/2015,0.8,1,0,6.873056,6.873056
Dehiwala,1350,71008779.7,0.722,0.78,0.74,3/19/2016,10/10/2014,0.81,0,0,6.873056,6.873056
Dehiwala,10350,70861922.94,0.7242,0.78,0.74,3/17/2016,12/14/2015,0.81,1,0,6.873056,6.873056
Dehiwala,10350,70711408.76,0.728,0.79,0.74,3/15/2016,8/20/2015,0.82,1,0,6.873056,6.873056
Dehiwala,10350,70668695.64,0.7325,0.79,0.74,3/14/2016,6/30/2013,0.82,1,0,6.873056,6.873056
Dehiwala,10350,70639521.22,0.7346,0.79,0.74,3/12/2016,10/7/2013,0.82,1,0,6.873056,6.873056
Dehiwala,10350,70348946.42,0.7358,0.81,0.76,3/11/2016,12/15/2017,0.83,0,0,6.873056,6.873056
Dehiwala,10350,70343008.26,0.7375,0.81,0.76,3/7/2016,10/28/2017,0.83,0,0,6.873056,6.873056
Dehiwala,10350,70136185.46,0.7418,0.82,0.77,3/5/2016,5/9/2013,0.83,1,0,6.873056,6.873056
Dehiwala,10350,70058157.33,0.7436,0.82,0.77,3/3/2016,2/14/2012,0.84,0,0,6.873056,6.873056
Dehiwala,10350,69981377.16,0.748,0.82,0.77,3/2/2016,5/23/2012,0.85,0,0,6.873056,6.873056
Dehiwala,10350,69970776.07,0.7526,0.82,0.77,3/1/2016,4/27/2012,0.85,0,0,6.873056,6.873056
Dehiwala,10350,69838071.71,0.7548,0.82,0.78,2/25/2016,11/22/2014,0.85,1,0,6.873056,6.873056
Dehiwala,10350,69547571.6,0.7565,0.83,0.79,2/23/2016,,0.86,1,0,6.873056,6.873056
Dehiwala,10350,69539469.79,0.7607,0.83,0.79,2/22/2016,8/24/2012,0.87,1,0,6.873056,6.873056
Dehiwala,10350,69359189.81,0.7609,0.83,0.79,2/19/2016,7/15/2017,0.87,0,0,6.873056,6.873056
Dehiwala,10350,69223943.01,0.7616,0.83,0.79,2/16/2016,2/26/2018,0.88,0,0,6.873056,6.873056
Dehiwala,10350,69166314.45,0.7626,0.83,0.79,2/15/2016,3/18/2012,0.88,0,0,6.873056,6.873056
Mountin Lavania,10370,69153631.06,0.7669,0.84,0.79,2/15/2016,10/12/2015,0.88,1,0,6.873056,79.875833
Mountin Lavania,10370,69136973.73,0.7693,0.85,0.79,2/14/2016,1/26/2017,0.88,0,0,6.873056,79.875833
Mountin Lavania,10370,69101854.92,0.7717,0.85,0.8,2/13/2016,3/21/2016,0.88,1,0,6.873056,79.875833
Mountin Lavania,10370,68947638,0.7768,0.85,0.8,2/12/2016,,0.88,0,0,6.873056,79.875833
Mountin Lavania,10370,68933702.03,0.7826,0.85,0.8,2/11/2016,,0.89,1,0,6.873056,79.875833
Mountin Lavania,10370,68640562.62,0.7837,0.85,0.81,2/11/2016,7/2/2013,0.89,1,0,6.873056,79.875833
Mountin Lavania,10370,68544854.29,0.7905,0.86,0.81,2/10/2016,12/19/2013,0.89,1,0,6.873056,79.875833
Mountin Lavania,10370,68538689.58,0.7932,0.86,0.81,2/9/2016,1/17/2018,0.89,1,0,6.873056,79.875833
Mountin Lavania,10370,68386031.74,0.7945,0.87,0.81,2/8/2016,12/27/2013,0.9,0,0,6.873056,79.875833
Mountin Lavania,10370,68298154.67,0.7993,0.87,0.81,2/5/2016,4/1/2015,0.9,0,0,6.873056,79.875833
Mountin Lavania,10370,68219117.56,0.8061,0.87,0.82,1/29/2016,2/23/2014,0.91,1,0,6.873056,79.875833
Moratuwa,10400,68214657.08,0.8095,0.87,0.82,1/29/2016,1/10/2014,0.91,0,0,6.799072,79.876678
Moratuwa,10400,68204739.77,0.812,0.87,0.82,1/29/2016,9/24/2014,0.92,1,0,6.799072,79.876678
Moratuwa,10400,68177208.78,0.8201,0.89,0.83,1/28/2016,1/17/2015,0.93,0,0,6.799072,79.876678
Moratuwa,10400,68117369.36,0.8201,0.89,0.83,1/28/2016,4/2/2014,0.93,1,0,6.799072,79.876678
Moratuwa,10400,68088048.17,0.8285,0.89,0.84,1/26/2016,4/27/2015,0.93,0,0,6.799072,79.876678
Moratuwa,10400,68084451.72,0.832,0.89,0.84,1/23/2016,11/7/2013,0.93,1,0,6.799072,79.876678
Moratuwa,10400,68026227.46,0.8342,0.89,0.84,1/20/2016,1/5/2014,0.93,0,0,6.799072,79.876678
Moratuwa,10400,68006600.73,0.837,0.89,0.85,1/17/2016,9/19/2014,0.94,1,0,6.799072,79.876678
Moratuwa,10400,67927172.45,0.8379,0.89,0.85,1/15/2016,8/2/2015,0.94,0,0,6.799072,79.876678
Moratuwa,10400,67739342.77,0.8393,0.9,0.85,1/15/2016,2/25/2013,0.94,0,0,6.799072,79.876678
Moratuwa,10400,67708910.25,0.8489,0.9,0.85,1/15/2016,4/25/2018,0.94,0,0,6.799072,79.876678
Moratuwa,10400,67601166.2,0.8507,0.9,0.85,1/12/2016,2/7/2013,0.95,0,0,6.799072,79.876678
Moratuwa,10400,67516722.01,0.8517,0.91,0.85,1/12/2016,12/26/2017,0.95,0,0,6.799072,79.876678
Moratuwa,10400,67334210.21,0.8565,0.91,0.85,1/11/2016,6/11/2017,0.96,0,0,6.799072,79.876678
Moratuwa,10400,67312018.01,0.862,0.91,0.87,1/11/2016,5/18/2014,0.96,0,0,6.799072,79.876678
Moratuwa,10400,67305988.92,0.8641,0.91,0.87,1/9/2016,6/27/2015,0.96,0,0,6.799072,79.876678
Moratuwa,10400,67282952.77,0.866,0.91,0.87,1/4/2016,,0.96,1,0,6.799072,79.876678
Moratuwa,10400,67121117.75,0.8669,0.92,0.88,1/3/2016,,0.97,1,0,6.799072,79.876678
Moratuwa,10400,67107143.12,0.8682,0.92,0.88,1/2/2016,2/21/2018,0.97,1,0,6.799072,79.876678
colombo-07,700,66995939.03,0.8683,0.92,0.88,12/30/2015,6/19/2015,0.99,0,0,6.906667,79.863333
colombo-07,700,66973745.63,0.87,0.92,0.88,12/27/2015,11/1/2012,0.99,0,0,6.906667,79.863333
colombo-07,700,66973173.86,0.8732,0.93,0.89,12/22/2015,10/18/2014,0.99,0,0,6.906667,79.863333
colombo-07,700,66951163.15,0.8775,0.93,0.89,12/14/2015,10/8/2014,0.99,1,0,6.906667,79.863333
colombo-07,700,66892797.16,0.881,0.93,0.9,12/12/2015,4/20/2017,0.99,0,0,6.906667,79.863333
colombo-07,700,66861345.66,0.8832,0.93,0.91,12/11/2015,2/9/2018,1,0,0,6.906667,79.863333
colombo-07,700,66852418.89,0.8924,0.93,0.91,12/10/2015,3/7/2018,1.01,0,0,6.906667,79.863333
colombo-07,700,66750565.99,0.8926,0.93,0.91,12/10/2015,,1.01,0,0,6.906667,79.863333
colombo-07,700,66661989.1,0.9088,0.94,0.91,12/9/2015,11/22/2017,1.02,0,0,6.906667,79.863333
colombo-07,700,66483696.79,0.9104,0.94,0.92,12/8/2015,4/11/2016,1.02,0,0,6.906667,79.863333
colombo-07,700,66479963.2,0.9183,0.94,0.92,12/7/2015,1/19/2015,1.02,1,0,6.906667,79.863333
colombo-07,700,66367099.13,0.9194,0.94,0.92,12/6/2015,6/29/2017,1.03,0,0,6.906667,79.863333
colombo-07,700,66305678.53,0.9228,0.94,0.92,11/30/2015,12/25/2016,1.03,1,0,6.906667,79.863333
colombo-07,700,66249637.21,0.9235,0.94,0.93,11/29/2015,9/30/2013,1.03,1,0,6.906667,79.863333
colombo-07,700,66207688.87,0.9241,0.95,0.94,11/23/2015,1/1/2016,1.03,1,0,6.906667,79.863333
colombo-07,700,66170608.73,0.9244,0.95,0.94,11/23/2015,,1.03,0,0,6.906667,79.863333
colombo-07,700,65757868.89,0.9261,0.95,0.94,11/20/2015,2/3/2012,1.04,1,0,6.906667,79.863333
colombo-07,700,65696779.86,0.9267,0.95,0.94,11/20/2015,4/5/2012,1.04,1,0,6.906667,79.863333
colombo-07,700,65568146.65,0.9273,0.95,0.96,11/19/2015,6/28/2013,1.04,0,0,6.906667,79.863333
colombo-07,700,65547889.54,0.9312,0.96,0.96,11/16/2015,4/23/2015,1.05,0,0,6.906667,79.863333
Kollupitiya,300,65485786.53,0.9326,0.96,0.96,11/15/2015,12/14/2017,1.06,1,0,6.900556,79.853333
Kollupitiya,300,65448295.85,0.9333,0.96,0.96,11/13/2015,4/21/2018,1.06,1,0,6.900556,79.853333
Kollupitiya,300,65421717.83,0.9365,0.96,0.96,11/13/2015,1/30/2014,1.06,1,0,6.900556,79.853333
Kollupitiya,300,65211603.18,0.9392,0.97,0.97,11/12/2015,3/6/2014,1.06,1,0,6.900556,79.853333
Kollupitiya,300,65049752.08,0.9445,0.97,0.97,11/7/2015,10/24/2013,1.06,1,0,6.900556,79.853333
Kollupitiya,300,64908363.79,0.9448,0.97,0.98,11/7/2015,9/30/2013,1.07,1,0,6.900556,79.853333
Kollupitiya,300,64835091.35,0.9457,0.97,0.98,11/6/2015,11/27/2013,1.07,1,0,6.900556,79.853333
Kollupitiya,300,64819644.22,0.9467,0.97,0.98,11/5/2015,5/5/2015,1.07,1,0,6.900556,79.853333
Kollupitiya,300,64727314.95,0.9485,0.97,0.98,11/4/2015,,1.07,0,0,6.900556,79.853333
Kollupitiya,300,64712243.7,0.9489,0.97,0.99,11/3/2015,12/3/2016,1.07,1,0,6.900556,79.853333
Kollupitiya,300,64699611.85,0.949,0.97,1,11/2/2015,5/28/2016,1.08,0,0,6.900556,79.853333
Kollupitiya,300,64684692.05,0.9518,0.98,1,11/1/2015,7/7/2014,1.08,0,0,6.900556,79.853333
Kollupitiya,300,64582371.02,0.9544,0.98,1,10/28/2015,9/15/2016,1.08,0,0,6.900556,79.853333
Kollupitiya,300,64484397.7,0.9565,0.99,1,10/27/2015,,1.08,0,0,6.900556,79.853333
Kollupitiya,300,64315097.94,0.9654,0.99,1.01,10/25/2015,6/26/2013,1.08,1,0,6.900556,79.853333
Kollupitiya,300,64188461.71,0.9656,1,1.01,10/25/2015,5/22/2014,1.09,0,0,6.900556,79.853333
Kollupitiya,300,64032433.66,0.969,1,1.02,10/24/2015,,1.09,0,0,6.900556,79.853333
Kollupitiya,300,64001376.66,0.9702,1.01,1.02,10/23/2015,8/4/2017,1.1,1,0,6.900556,79.853333
Kollupitiya,300,63953144.12,0.9711,1.01,1.03,10/17/2015,8/18/2014,1.1,0,0,6.888889,79.856667
Kollupitiya,300,63923230.12,0.9738,1.01,1.03,10/12/2015,9/22/2015,1.1,1,0,6.888889,79.856667
Bambalapittiya,400,63837539.93,0.9804,1.01,1.05,10/11/2015,9/1/2017,1.1,0,0,6.888889,79.856667
Bambalapittiya,400,63819389.94,0.9829,1.02,1.05,10/11/2015,,1.1,1,0,6.888889,79.856667
Bambalapittiya,400,63788510.68,0.9849,1.02,1.05,10/7/2015,9/9/2014,1.11,0,0,6.888889,79.856667
Bambalapittiya,400,63758132.22,0.9849,1.02,1.06,10/2/2015,4/8/2015,1.11,0,0,6.888889,79.856667
Bambalapittiya,400,63749674.34,0.9904,1.02,1.06,10/1/2015,1/27/2013,1.11,0,0,6.888889,79.856667
Bambalapittiya,400,63641349.16,0.9919,1.02,1.07,9/29/2015,10/19/2017,1.12,0,0,6.888889,79.856667
Bambalapittiya,400,63525066.05,0.9925,1.03,1.07,9/28/2015,,1.12,0,0,6.888889,79.856667
Bambalapittiya,400,63358347.19,0.9984,1.04,1.07,9/28/2015,12/17/2015,1.12,0,0,6.888889,79.856667
Bambalapittiya,400,63351342.24,1.0073,1.04,1.07,9/28/2015,4/11/2018,1.12,1,0,6.888889,79.856667
Bambalapittiya,400,63310569.18,1.0083,1.04,1.07,9/26/2015,5/9/2012,1.12,0,0,6.888889,79.856667
Bambalapittiya,400,63273252.12,1.0134,1.04,1.07,9/26/2015,9/24/2015,1.12,1,0,6.888889,79.856667
Bambalapittiya,400,63258995.31,1.015,1.04,1.07,9/25/2015,9/26/2015,1.13,1,0,6.888889,79.856667
Bambalapittiya,400,63097066.28,1.0172,1.04,1.07,9/24/2015,2/16/2018,1.13,1,0,6.888889,79.856667
Bambalapittiya,400,63024101.35,1.0178,1.04,1.07,9/18/2015,12/3/2014,1.14,1,0,6.888889,79.856667
Bambalapittiya,400,63020010.5,1.0212,1.05,1.07,9/17/2015,4/4/2016,1.14,1,0,6.888889,79.856667
Bambalapittiya,400,62998592.88,1.0219,1.05,1.08,9/14/2015,10/14/2012,1.15,1,0,6.888889,79.856667
Bambalapittiya,400,62961198.03,1.0239,1.05,1.08,9/12/2015,2/12/2016,1.15,1,0,6.888889,79.856667
Bambalapittiya,400,62886649,1.0256,1.05,1.09,9/9/2015,12/16/2012,1.15,0,0,6.888889,79.856667
Bambalapittiya,400,62843942.48,1.0274,1.05,1.09,9/8/2015,10/4/2014,1.15,0,0,6.888889,79.856667
Bambalapittiya,400,62840351.11,1.0287,1.06,1.09,9/8/2015,10/30/2014,1.16,0,0,6.888889,79.856667
Bambalapittiya,400,62830545.32,1.0326,1.07,1.09,9/7/2015,7/12/2014,1.16,0,0,6.888889,79.856667
Bambalapittiya,400,62683805.96,1.035,1.07,1.1,9/6/2015,,1.16,0,0,6.888889,79.856667
Bambalapittiya,400,62638427.19,1.035,1.08,1.11,9/4/2015,10/22/2013,1.16,0,0,6.888889,79.856667
Bambalapittiya,400,62607670.06,1.0358,1.08,1.11,9/3/2015,3/27/2016,1.16,0,0,6.888889,79.856667
Bambalapittiya,400,62535065.18,1.0383,1.08,1.11,9/2/2015,4/4/2013,1.17,0,0,6.888889,79.856667
Bambalapittiya,400,62480956.16,1.0415,1.08,1.11,9/2/2015,1/26/2018,1.17,0,0,6.888889,79.856667
Bambalapittiya,400,62385328.21,1.045,1.08,1.12,8/31/2015,2/15/2012,1.17,1,0,6.888889,79.856667
Bambalapittiya,400,62369617.93,1.0472,1.09,1.12,8/31/2015,,1.17,1,0,6.888889,79.856667
Bambalapittiya,400,62291511.95,1.0477,1.09,1.12,8/31/2015,6/18/2012,1.17,1,0,6.888889,79.856667
Bambalapittiya,400,62209766.08,1.0483,1.1,1.13,8/30/2015,3/25/2018,1.18,1,0,6.888889,79.856667
Bambalapittiya,400,62161591.81,1.0483,1.1,1.14,8/26/2015,3/5/2013,1.18,0,0,6.888889,79.856667
Bambalapittiya,400,62149052.18,1.0492,1.11,1.14,8/26/2015,10/29/2014,1.18,1,0,6.888889,79.856667
Bambalapittiya,400,62085686.45,1.0498,1.11,1.15,8/22/2015,1/29/2015,1.19,1,0,6.888889,79.856667
Bambalapittiya,400,62082724.61,1.0568,1.12,1.15,8/22/2015,4/16/2013,1.2,1,0,6.888889,79.856667
Bambalapittiya,400,61805288.64,1.0568,1.12,1.16,8/18/2015,4/2/2017,1.2,1,0,6.888889,79.856667
Bambalapittiya,400,61656559.11,1.0643,1.13,1.16,8/16/2015,6/29/2017,1.21,1,0,6.888889,79.856667
Bambalapittiya,400,61646795.39,1.0672,1.14,1.16,8/13/2015,1/19/2012,1.21,1,0,6.888889,79.856667
Bambalapittiya,400,61444380.03,1.0722,1.14,1.16,8/12/2015,8/4/2015,1.21,1,0,6.888889,79.856667
Bambalapittiya,400,61404181.84,1.0751,1.14,1.16,8/9/2015,4/3/2012,1.21,0,0,6.888889,79.856667
Havelock Town,500,61253977.83,1.0772,1.14,1.17,8/8/2015,10/18/2015,1.22,1,0,6.879444,79.865278
Havelock Town,500,61155227.22,1.0863,1.14,1.17,8/7/2015,1/22/2012,1.22,0,0,6.879444,79.865278
Havelock Town,500,61026411.63,1.0883,1.15,1.17,8/6/2015,,1.23,1,0,6.879444,79.865278
Havelock Town,500,60909341.09,1.0885,1.15,1.18,8/4/2015,10/9/2015,1.23,0,0,6.879444,79.865278
Havelock Town,500,60873732.71,1.0921,1.15,1.18,8/3/2015,4/13/2013,1.23,1,0,6.879444,79.865278
Havelock Town,500,60852809.59,1.0926,1.16,1.18,7/31/2015,9/5/2017,1.23,1,0,6.879444,79.865278
Havelock Town,500,60695518.22,1.0987,1.17,1.18,7/28/2015,6/5/2015,1.23,0,0,6.879444,79.865278
Havelock Town,500,60457826.61,1.0999,1.17,1.19,7/27/2015,2/1/2013,1.24,1,0,6.879444,79.865278
Havelock Town,500,60456869.22,1.1072,1.17,1.19,7/22/2015,12/27/2014,1.24,0,0,6.879444,79.865278
Havelock Town,500,60443893.57,1.1122,1.17,1.19,7/22/2015,1/10/2016,1.25,0,0,6.879444,79.865278
Havelock Town,500,60443841.78,1.1126,1.18,1.2,7/21/2015,9/13/2013,1.25,1,0,6.879444,79.865278
Havelock Town,500,60252471.31,1.1135,1.18,1.2,7/21/2015,10/30/2017,1.26,0,0,6.879444,79.865278
Havelock Town,500,60152371.07,1.1166,1.18,1.2,7/19/2015,6/19/2016,1.26,0,0,6.879444,79.865278
Havelock Town,500,60089037.63,1.1193,1.19,1.2,7/12/2015,5/2/2017,1.26,1,0,6.879444,79.865278
Havelock Town,500,59896378.01,1.1195,1.19,1.21,7/11/2015,9/22/2016,1.26,0,0,6.879444,79.865278
Havelock Town,500,59656754.34,1.1209,1.2,1.21,7/10/2015,9/4/2016,1.27,0,0,6.879444,79.865278
Havelock Town,500,59408542.79,1.121,1.2,1.22,7/7/2015,7/10/2016,1.27,0,0,6.879444,79.865278
Havelock Town,500,59333276.13,1.124,1.2,1.22,7/5/2015,8/11/2017,1.28,0,0,6.879444,79.865278
Havelock Town,500,59237547.37,1.1265,1.21,1.22,7/3/2015,5/17/2014,1.28,0,0,6.879444,79.865278
Havelock Town,500,59174855.18,1.128,1.21,1.22,7/2/2015,4/3/2013,1.28,1,0,6.879444,79.865278
wellawatha,600,59081130.21,1.13,1.21,1.23,6/30/2015,9/2/2012,1.28,1,0,6.874657,79.860483
wellawatha,600,59050536.26,1.1302,1.21,1.24,6/24/2015,4/7/2013,1.28,0,0,6.874657,79.860483
wellawatha,600,59016201.27,1.1304,1.22,1.24,6/23/2015,6/1/2014,1.29,0,0,6.874657,79.860483
wellawatha,600,58925267.37,1.1336,1.22,1.24,6/22/2015,12/20/2017,1.29,0,0,6.874657,79.860483
wellawatha,600,58906959.14,1.1403,1.22,1.24,6/22/2015,6/10/2015,1.29,1,0,6.874657,79.860483
wellawatha,600,58904061.68,1.1403,1.22,1.25,6/21/2015,12/6/2013,1.29,0,0,6.874657,79.860483
wellawatha,600,58863596.03,1.1433,1.23,1.25,6/19/2015,2/9/2014,1.29,1,0,6.874657,79.860483
wellawatha,600,58636696.93,1.1484,1.24,1.26,6/17/2015,4/14/2014,1.29,0,0,6.874657,79.860483
wellawatha,600,58631893.44,1.1507,1.24,1.26,6/16/2015,,1.3,1,0,6.874657,79.860483
wellawatha,600,58612266.81,1.1541,1.24,1.26,6/15/2015,9/28/2014,1.3,0,0,6.874657,79.860483
wellawatha,600,58564470.22,1.1582,1.24,1.26,6/9/2015,12/28/2015,1.3,0,0,6.874657,79.860483
wellawatha,600,58456411.31,1.1619,1.25,1.26,6/7/2015,3/30/2015,1.3,0,0,6.874657,79.860483
wellawatha,600,58397785.3,1.1621,1.25,1.27,5/29/2015,4/8/2018,1.3,0,0,6.874657,79.860483
wellawatha,600,58368877.93,1.1636,1.25,1.27,5/29/2015,12/15/2016,1.3,1,0,6.874657,79.860483
wellawatha,600,58249969.33,1.1686,1.25,1.28,5/29/2015,12/20/2017,1.3,1,0,6.874657,79.860483
wellawatha,600,58135208.7,1.1711,1.25,1.28,5/28/2015,8/2/2017,1.31,0,0,6.874657,79.860483
wellawatha,600,58093116.98,1.1752,1.26,1.28,5/26/2015,11/1/2017,1.31,0,0,6.874657,79.860483
wellawatha,600,58060126.14,1.177,1.26,1.28,5/23/2015,1/11/2018,1.31,0,0,6.874657,79.860483
wellawatha,600,57932280.83,1.1822,1.27,1.28,5/22/2015,2/23/2013,1.31,0,0,6.874657,79.860483
Dehiwala,1350,57798339.41,1.1829,1.28,1.28,5/22/2015,3/15/2017,1.31,1,0,6.873056,6.873056
Dehiwala,10350,57754423.56,1.19,1.28,1.28,5/17/2015,,1.32,0,0,6.873056,6.873056
Dehiwala,10350,57481494.29,1.1931,1.28,1.28,5/12/2015,4/23/2012,1.32,0,0,6.873056,6.873056
Dehiwala,10350,57478930.74,1.1937,1.28,1.28,5/12/2015,12/13/2015,1.33,0,0,6.873056,6.873056
Dehiwala,10350,57475239.45,1.1945,1.29,1.29,5/10/2015,7/27/2017,1.33,0,0,6.873056,6.873056
Dehiwala,10350,57352054.62,1.1962,1.29,1.29,5/10/2015,2/3/2015,1.33,1,0,6.873056,6.873056
Dehiwala,10350,57325100.86,1.2009,1.29,1.29,5/10/2015,,1.33,1,0,6.873056,6.873056
Dehiwala,10350,57237169.57,1.2015,1.29,1.3,5/7/2015,7/18/2012,1.33,0,0,6.873056,6.873056
Dehiwala,10350,57162350.76,1.2024,1.29,1.31,5/2/2015,2/3/2013,1.34,1,0,6.873056,6.873056
Dehiwala,10350,57047036.86,1.2105,1.29,1.31,5/1/2015,10/27/2014,1.34,0,0,6.873056,6.873056
Dehiwala,10350,57017538.19,1.2148,1.3,1.31,4/29/2015,9/21/2016,1.34,0,0,6.873056,6.873056
Dehiwala,10350,56960558.02,1.2161,1.3,1.31,4/25/2015,9/7/2014,1.34,0,0,6.873056,6.873056
Dehiwala,10350,56886713.22,1.2229,1.31,1.31,4/18/2015,1/26/2014,1.35,0,0,6.873056,6.873056
Dehiwala,10350,56815681.25,1.2245,1.31,1.31,4/17/2015,8/9/2014,1.35,1,0,6.873056,6.873056
Dehiwala,10350,56710691.04,1.226,1.32,1.31,4/16/2015,5/7/2012,1.36,0,0,6.873056,6.873056
Dehiwala,10350,56541247.9,1.2325,1.32,1.32,4/14/2015,4/15/2013,1.36,0,0,6.873056,6.873056
